"","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum"
"M1_BF_BRIG_104_K176617_P4",0.0630873470190975,0.169389061185212,0.334247360237752,0.433276231557939,-0.186912652980902,-0.0806109388147879,0.0842473602377517,0.183276231557939,0.161597229270018,0.0232742173755881,-0.186912652980902,0.143042436610768,-0.852827224669376,0.248176738528316,0.331942132555458,0.74765061192361,0.00801725513047571
"M1_BF_BRIG_104_K176618_P1",0.0762339822967215,0.25198729166192,0.299876903893385,0.371901822147973,-0.173766017703278,0.00198729166192007,0.0498769038933852,0.121901822147973,0.073432353109062,-0.00853311927748136,-0.173766017703278,-0.115684962237734,-1.16855565398061,0.188837902753112,0.271684166514609,0.695064070813114,0.0172333735562472
"M1_BF_BRIG_104_K176618_P2",0.0451422289963431,0.113426155950497,0.354682984641358,0.486748630411802,-0.204857771003657,-0.136573844049503,0.104682984641358,0.236748630411802,0.228612392985851,0.0386049129444037,-0.204857771003657,0.167288026790337,-0.723670354462405,0.30938757549512,0.377563875145353,0.819431084014628,0.0154200215676178
"M1_BF_BRIG_104_K176618_P3",0.0564772363354846,0.139008204748822,0.339886176895791,0.464628382019903,-0.193522763664515,-0.110991795251178,0.0898861768957913,0.214628382019903,0.199400821067188,0.0269180585763511,-0.193522763664515,0.134183545255011,-0.765927293399184,0.279170788901956,0.360643347086957,0.774091054658062,0.0162953562570104
"M1_BF_BRIG_104_K176618_P4",0.0684765566144719,0.168884144248518,0.318909913895217,0.443729385241793,-0.181523443385528,-0.0811158557514819,0.0689099138952173,0.193729385241793,0.168307649666449,0.00891177222831424,-0.181523443385528,0.0528998996503705,-0.82245988103993,0.247704753929012,0.341147056971211,0.726093773542112,0.00732766393532975
"M1_BF_BRIG_104_K176619_P1",0.0774187831437468,0.256147198010998,0.299410582695615,0.36702343614964,-0.172581216856253,0.00614719801099842,0.0494105826956152,0.11702343614964,0.0678975520097466,-0.00860883724256907,-0.172581216856253,-0.126118611572663,-1.19324730054347,0.185656850288834,0.268941275404657,0.690324867425013,0.0193876238086754
"M1_BF_BRIG_104_K176619_P2",0.0511772157840294,0.127143008104031,0.35170972010981,0.46997005600213,-0.198822784215971,-0.122856991895969,0.10170972010981,0.21997005600213,0.209937834343758,0.037584979716597,-0.198822784215971,0.177152340813354,-0.750341018760966,0.291576790078762,0.366628994796238,0.795291136863882,0.0166732122853467
"M1_BF_BRIG_104_K176619_P3",0.0545021752428878,0.123722220610486,0.354446019450303,0.467329584696323,-0.195497824757112,-0.126277779389514,0.104446019450303,0.217329584696323,0.210415678468256,0.0416628141353906,-0.195497824757112,0.195474076785687,-0.739082679763713,0.290223960609215,0.371134513861971,0.781991299028449,0.0201399123063339
"M1_BF_BRIG_104_K176619_P4",0.071245660703016,0.145835003473105,0.336608994840754,0.446310340983125,-0.178754339296984,-0.104164996526895,0.0866089948407539,0.196310340983125,0.184002814297527,0.0286635086037625,-0.178754339296984,0.154535523555987,-0.764940353565514,0.258131257720543,0.361013974172232,0.715017357187936,0.00662048824446957
"M1_BF_BRIG_104_K176620_P1",0.0800039061722874,0.257463180097521,0.297545550456305,0.364987363273887,-0.169996093827713,0.0074631800975206,0.0475455504563055,0.114987363273887,0.065844845947912,-0.00967302364604898,-0.169996093827713,-0.145862973778766,-1.19764865245042,0.182558985100821,0.26847526462261,0.67998437531085,0.0161607517962328
"M1_BF_BRIG_104_K176620_P2",0.0499563010969474,0.129569691094896,0.345298381387595,0.475175626420562,-0.200043698903053,-0.120430308905104,0.0952983813875947,0.225175626420562,0.211639548406302,0.0303530695589109,-0.200043698903053,0.14244734033239,-0.752158241111227,0.29279700946575,0.365916311125162,0.800174795612211,0.0140184357332627
"M1_BF_BRIG_104_K176620_P3",0.047373879524572,0.0994227181159105,0.359948751084086,0.493254651275432,-0.202626120475428,-0.150577281884089,0.109948751084086,0.243254651275432,0.241171820163679,0.0449791092949745,-0.202626120475428,0.184384000865793,-0.690354241493273,0.318189113284779,0.392581559250853,0.810504481901712,0.0176295971726982
"M1_BF_BRIG_104_K176620_P4",0.0752025967481788,0.193991764026767,0.320021226723029,0.410784412502025,-0.174797403251821,-0.056008235973233,0.0700212267230295,0.160784412502025,0.132757842187736,0.0124685117777011,-0.174797403251821,0.09364451516129,-0.919129503206548,0.219850496091945,0.314436158664237,0.699189613007285,0.00940466173854457
"M1_BF_BRIG_104_K176621_P1",0.0803753474978726,0.258665660202637,0.298344121239688,0.362614871059803,-0.169624652502127,0.00866566020263706,0.0483441212396878,0.112614871059803,0.0636556314412582,-0.00869468708170128,-0.169624652502127,-0.135749389208425,-1.2087350775133,0.18138401179294,0.267331441976963,0.67849861000851,0.0207106840978856
"M1_BF_BRIG_104_K176621_P2",0.0547516679581946,0.141956899407179,0.348156396276401,0.455135036358226,-0.195248332041805,-0.108043100592821,0.0981563962764007,0.205135036358226,0.191781658531383,0.0350798703347538,-0.195248332041805,0.18091566163122,-0.786127871747478,0.2759215704088,0.353295681867491,0.780993328167221,0.015203950630704
"M1_BF_BRIG_104_K176621_P3",0.047403996449904,0.0967121014783309,0.360239040802885,0.49564486126888,-0.202596003550096,-0.153287898521669,0.110239040802885,0.245644861268881,0.244295425791784,0.045297655979047,-0.202596003550096,0.18333941242557,-0.684066005524963,0.32058894764863,0.395601273014941,0.810384014200384,0.0143299816789557
"M1_BF_BRIG_104_K176621_P4",0.073391580399325,0.206653429817212,0.310132986318547,0.409822003464916,-0.176608419600675,-0.0433465701827885,0.0601329863185473,0.159822003464916,0.124414834301485,0.00134015804112581,-0.176608419600675,0.0107712735359988,-0.957051233871464,0.216035600982082,0.305811582299636,0.7064336784027,0.0104654647558857
"M1_BF_BRIG_104_K176622_P1",0.0814443505844544,0.261047984113294,0.295206648322212,0.36230101698004,-0.168555649415546,0.0110479841132936,0.0452066483222121,0.11230101698004,0.0620045663581958,-0.0116445299794898,-0.168555649415546,-0.185638873709125,-1.21264917424363,0.179975465765775,0.266937753777204,0.674222597662183,0.0143387679028323
"M1_BF_BRIG_104_K176622_P2",0.0448500939351008,0.106286328608844,0.361141610484384,0.487721966971671,-0.205149906064899,-0.143713671391156,0.111141610484384,0.237721966971671,0.233580670925424,0.045352034799116,-0.205149906064899,0.191773969258665,-0.711523913221712,0.314170687443671,0.382855022298039,0.820599624259597,0.012613790987706
"M1_BF_BRIG_104_K176622_P3",0.0415909067296663,0.0784576901152886,0.36831073112101,0.511640672034035,-0.208409093270334,-0.171542309884711,0.11831073112101,0.261640672034035,0.26526931773955,0.0518037388380109,-0.208409093270334,0.192860074449777,-0.656859534848176,0.341300144226992,0.409411291598829,0.833636373081335,0.0135454190788134
"M1_BF_BRIG_104_K176622_P4",0.0708644042592825,0.168805263180436,0.324788079708702,0.43554225285158,-0.179135595740717,-0.0811947368195639,0.0747880797087018,0.18554225285158,0.163342380055082,0.0159907402208379,-0.179135595740717,0.0975861118102187,-0.829105118102004,0.242952667316601,0.339062521761801,0.71654238296287,0.00743451749646
"M1_BF_BRIG_110_K176801_P1",0.0784868464536768,0.259929785834398,0.295943235181538,0.365640132530387,-0.171513153546323,0.00992978583439818,0.0459432351815384,0.115640132530387,0.0647341024844693,-0.0119088972478761,-0.171513153546323,-0.18193214807026,-1.2043652271563,0.183709247719147,0.267777199475155,0.686052614185293,0.0243766177834602
"M1_BF_BRIG_110_K176801_P2",0.0594993689002771,0.155524692898871,0.339158103991525,0.445817834209327,-0.190500631099723,-0.0944753071011294,0.0891581039915252,0.195817834209327,0.177767518010068,0.0272143058597488,-0.190500631099723,0.151909895389305,-0.814180219065014,0.261977860423892,0.343801827468425,0.762002524398891,0.0177939048712824
"M1_BF_BRIG_110_K176801_P3",0.0607122696414613,0.147152187135239,0.344801857705458,0.447333685517842,-0.189287730358539,-0.102847812864761,0.0948018577054578,0.197333685517842,0.183822875315368,0.0336292358129503,-0.189287730358539,0.180942779173024,-0.791815647605483,0.265991766517047,0.351306138561147,0.757150921434155,0.0173868284692437
"M1_BF_BRIG_110_K176801_P4",0.0812604785588839,0.204790953672723,0.318071066431426,0.395877501336967,-0.168739521441116,-0.0452090463272773,0.0680710664314261,0.145877501336967,0.117016134621854,0.012541839081799,-0.168739521441116,0.106772814337185,-0.961787985353131,0.205725787361649,0.304797870713175,0.674958085764464,0.0111605470393936
"M1_BF_BRIG_110_K176802_P1",0.0806573060938682,0.263282081120998,0.297020466035488,0.359040146749645,-0.169342693906132,0.0132820811209982,0.0470204660354883,0.109040146749645,0.0586395998865324,-0.0099989480203436,-0.169342693906132,-0.168890924913968,-1.23298545166647,0.179486850815741,0.264975781764804,0.677370775624527,0.024804345757008
"M1_BF_BRIG_110_K176802_P2",0.0607528635042663,0.15677875892445,0.338097523106659,0.444370854464625,-0.189247136495734,-0.0932212410755503,0.0880975231066588,0.194370854464625,0.176113472032795,0.0265325672235507,-0.189247136495734,0.14953153930742,-0.815731286437559,0.259873836364404,0.34329956211816,0.756988545982935,0.0216640365196126
"M1_BF_BRIG_110_K176802_P3",0.058904361557212,0.155500833347754,0.340776768090902,0.444818037004132,-0.191095638442788,-0.0944991666522461,0.0907767680909021,0.194818037004132,0.177169880691752,0.0287207915378792,-0.191095638442788,0.160710716618609,-0.816725164471149,0.262167109917985,0.342978929365354,0.764382553771152,0.0183483348966835
"M1_BF_BRIG_110_K176802_P4",0.0729884340036078,0.182112632388068,0.321926288258364,0.42297264534996,-0.177011565996392,-0.067887367611932,0.0719262882583642,0.17297264534996,0.147496032799194,0.013706309927352,-0.177011565996392,0.0926605269249996,-0.873988301925113,0.230816024399999,0.325990032206007,0.708046263985569,0.00941164253407523
"M1_BF_BRIG_110_K176803_P1",0.0819894541611681,0.260000590185062,0.297998657853363,0.360011297800407,-0.168010545838832,0.0100005901850619,0.0479986578533632,0.110011297800407,0.0612438006180686,-0.00849043345279656,-0.168010545838832,-0.137755315438423,-1.21816808513445,0.179026350260023,0.266391537159456,0.672042183355328,0.021171646629648
"M1_BF_BRIG_110_K176803_P2",0.056392374478468,0.131366530224965,0.349967890910645,0.462273204385922,-0.193607625521532,-0.118633469775035,0.0999678909106448,0.212273204385922,0.20263812604394,0.0375813278979004,-0.193607625521532,0.183376798319798,-0.754170082396534,0.282769303484757,0.365131929492763,0.774430502086128,0.0177211166336321
"M1_BF_BRIG_110_K176803_P3",0.0588437837262843,0.152705450685718,0.337371724010872,0.451079041577125,-0.191156216273716,-0.0972945493142818,0.0873717240108722,0.201079041577125,0.182715762601471,0.0250877794015175,-0.191156216273716,0.136451730738917,-0.803304671264069,0.265622185817413,0.347388893486296,0.764624865094863,0.0189597272360989
"M1_BF_BRIG_110_K176803_P4",0.0750800651879261,0.164895719932073,0.332859544111982,0.427164670768019,-0.174919934812074,-0.0851042800679266,0.0828595441119817,0.177164670768019,0.160606276230788,0.026042282256249,-0.174919934812074,0.160750735760435,-0.821564605493366,0.238892360749553,0.34143101100256,0.699679739248296,0.00792999407410052
"M1_BF_BRIG_110_K176804_P1",0.0796395984825326,0.257937769435551,0.298812277137852,0.363610354944064,-0.170360401517467,0.0079377694355514,0.0488122771378523,0.113610354944064,0.0647109785741198,-0.00845825932533348,-0.170360401517467,-0.12997142888726,-1.20496194987667,0.18243278023433,0.267715940161753,0.68144160606987,0.0205026900176615
"M1_BF_BRIG_110_K176804_P2",0.066013864728891,0.161765175756552,0.336860899677466,0.435360059837091,-0.183986135271109,-0.0882348242434476,0.0868608996774657,0.185360059837091,0.167541965558308,0.0270809748255973,-0.183986135271109,0.160250958062495,-0.825719898474598,0.250308983843259,0.340119356649376,0.735944541084436,0.0143697672952351
"M1_BF_BRIG_110_K176804_P3",0.0566267642089632,0.119068967897337,0.358536642436539,0.465767625457161,-0.193373235791037,-0.130931032102663,0.108536642436539,0.21576762545716,0.212308701382371,0.0467527306472313,-0.193373235791037,0.216751641407778,-0.726983463394897,0.290953623153137,0.376155497893653,0.773492943164147,0.0141618548684652
"M1_BF_BRIG_110_K176804_P4",0.0759509930289786,0.204140904928584,0.310161075217235,0.409747026825203,-0.174049006971021,-0.0458590950714159,0.0601610752172348,0.159747026825203,0.125907521659799,0.00227483983037402,-0.174049006971021,0.0180655795527192,-0.944458410204774,0.214827688472332,0.30857356242788,0.696196027884086,0.0106693327650698
"M1_BF_BRIG_110_K176805_P1",0.0796351204692791,0.258859542651196,0.297910421583146,0.363594915296379,-0.170364879530721,0.00885954265119618,0.0479104215831456,0.113594915296379,0.0641370552502374,-0.00941640480967813,-0.170364879530721,-0.145775465149415,-1.20720849526774,0.182281163901344,0.267486415632505,0.681459518122884,0.0230044352792497
"M1_BF_BRIG_110_K176805_P2",0.0537465373287415,0.122994461496977,0.349393937793625,0.473865063380656,-0.196253462671259,-0.127005538503023,0.0993939377936251,0.223865063380656,0.214863485089558,0.0360371139909653,-0.196253462671259,0.166174318746452,-0.733259491358352,0.293224167523906,0.373527380781915,0.785013850685034,0.0156574596506859
"M1_BF_BRIG_110_K176805_P3",0.0567663671034784,0.126775832495241,0.351024575935965,0.465433224465315,-0.193233632896522,-0.123224167504759,0.101024575935965,0.215433224465315,0.207384451987099,0.0388343379790032,-0.193233632896522,0.18511388035577,-0.741501329221862,0.286104270528499,0.370153303852791,0.772934531586086,0.0189306903711593
"M1_BF_BRIG_110_K176805_P4",0.076346028490992,0.192309539817249,0.316974720314035,0.414369711377724,-0.173653971509008,-0.0576904601827507,0.0669747203140345,0.164369711377724,0.135983528129514,0.00964146793619169,-0.173653971509008,0.070783282054326,-0.905245615774681,0.220771781818615,0.317832900538015,0.694615886036032,0.00885542108433925
"M1_BF_BRIG_110_K176806_P1",0.080027983640518,0.261580344670159,0.295994271338251,0.362397400351071,-0.169972016359482,0.0115803446701593,0.0459942713382512,0.112397400351071,0.0617375859469987,-0.011309890951353,-0.169972016359482,-0.18118395983578,-1.21706167546645,0.181190312923187,0.266500211040592,0.679888065437928,0.0236953873762661
"M1_BF_BRIG_110_K176806_P2",0.0573340537002756,0.142886863344684,0.344479434322365,0.455299648632675,-0.192665946299724,-0.107113136655316,0.0944794343223647,0.205299648632675,0.191312978269314,0.0320928744718905,-0.192665946299724,0.166203168051004,-0.78198384863721,0.273405879800914,0.354766741414159,0.770663785198897,0.0194348907358236
"M1_BF_BRIG_110_K176806_P3",0.0555154544446341,0.12036834416497,0.353359598649072,0.470756602741324,-0.194484545555366,-0.12963165583503,0.103359598649072,0.220756602741324,0.214568111343609,0.0408687391591268,-0.194484545555366,0.188215311147068,-0.727481812873365,0.292461906418421,0.375944918378056,0.777938182221464,0.0166636842949408
"M1_BF_BRIG_110_K176806_P4",0.0735075706995152,0.187797958429335,0.314324090450685,0.424370380420465,-0.176492429300485,-0.0622020415706652,0.0643240904506853,0.174370380420465,0.144870430273162,0.0058265040337746,-0.176492429300485,0.0401970610731487,-0.883085738672719,0.228409648038723,0.323540291422142,0.705969717201939,0.00844275351028341
"M1_BF_BRIG_110_K176807_P1",0.0809859179909911,0.260126587149703,0.29684686306653,0.362040631792776,-0.169014082009009,0.0101265871497032,0.0468468630665295,0.112040631792776,0.0624093517496886,-0.0100668999248037,-0.169014082009009,-0.159926794990373,-1.21287780072,0.180449520856278,0.266914920211589,0.676056328036036,0.0222077789568685
"M1_BF_BRIG_110_K176807_P2",0.0571446139836015,0.127071470797574,0.357012245033475,0.458771670185349,-0.192855386016398,-0.122928529202426,0.107012245033475,0.208771670185349,0.203124059019873,0.045318950579478,-0.192855386016398,0.219514513582628,-0.747352112220552,0.283736480823084,0.367809899795795,0.771421544065594,0.0142623933705239
"M1_BF_BRIG_110_K176807_P3",0.0518988140075484,0.101739040770271,0.361668182552141,0.48469396267004,-0.198101185992452,-0.148260959229729,0.111668182552141,0.23469396267004,0.234511038285455,0.0484026476999143,-0.198101185992452,0.203540002811241,-0.69116914176441,0.310776967090066,0.392194733127327,0.792404743969806,0.0116395635556868
