"","u","s","m","l","lum"
"M2_DF_BRIG_070_K176560_P1",0.073059443669025,0.25972919494668,0.297289110003061,0.369922251381234,0.0186717500611564
"M2_DF_BRIG_070_K176560_P2",0.0549225039537263,0.139267444457047,0.335912324254378,0.469897727334849,0.0143666314188218
"M2_DF_BRIG_070_K176560_P3",0.0555685198813299,0.112976262964207,0.358545959109391,0.472909258045072,0.013430176498717
"M2_DF_BRIG_070_K176560_P4",0.0732123422291877,0.182675605835263,0.305440142242469,0.43867190969308,0.00575554160332711
"M2_DF_BRIG_070_K176561_P1",0.0775933694428595,0.26339048194803,0.296846187485623,0.362169961123487,0.0209005047990331
"M2_DF_BRIG_070_K176561_P2",0.0508049478202493,0.111683707257391,0.350108461643595,0.487402883278765,0.013126867083464
"M2_DF_BRIG_070_K176561_P3",0.0529782293645231,0.116014989477005,0.353963079838507,0.477043701319966,0.0178613636178305
"M2_DF_BRIG_070_K176561_P4",0.0748102932389123,0.205946694686494,0.308914687203117,0.410328324871476,0.00931358399097499
"M2_DF_BRIG_070_K176562_P1",0.0792711689271699,0.259149345338304,0.298672497930165,0.362906987804361,0.0177683521298638
"M2_DF_BRIG_070_K176562_P2",0.0578873000172783,0.143426971652505,0.342518159039823,0.456167569290394,0.0157706642080391
"M2_DF_BRIG_070_K176562_P3",0.0492903324832468,0.120079130744283,0.3543155103097,0.476315026462771,0.0159127007425063
"M2_DF_BRIG_070_K176562_P4",0.0749507474598985,0.183641771678358,0.315616617923027,0.425790862938716,0.00831787137581557
"M2_DF_BRIG_070_K176563_P1",0.0732368968919189,0.257370421813732,0.298297437125595,0.371095244168754,0.0229689712186874
"M2_DF_BRIG_070_K176563_P2",0.0567580691315692,0.153521552290937,0.327894840885774,0.461825537691719,0.0181922838443373
"M2_DF_BRIG_070_K176563_P3",0.0575323475968039,0.122170233738437,0.354542770382203,0.465754648282557,0.0159808218654891
"M2_DF_BRIG_070_K176563_P4",0.0749272079782366,0.208045913448384,0.308341662031431,0.408685216541948,0.00986471067200918
"M2_DF_BRIG_070_K176564_P1",0.0725709013360143,0.262409695091222,0.292500135983978,0.372519267588785,0.0201141036818904
"M2_DF_BRIG_070_K176564_P2",0.048679719661246,0.127690413716527,0.343935085648851,0.479694780973376,0.0148230923920978
"M2_DF_BRIG_070_K176564_P3",0.0619060067253198,0.158908282471614,0.33810061613398,0.441085094669086,0.0209336233907077
"M2_DF_BRIG_070_K176564_P4",0.0805943281952913,0.208449897145096,0.315651447906179,0.395304326753434,0.0131457520433939
"M2_DF_BRIG_076_K176508_P1",0.0739797393094807,0.262488230448479,0.289445938637867,0.374086091604174,0.0152154353032559
"M2_DF_BRIG_076_K176508_P2",0.0694995163084838,0.224426780186888,0.309997665098695,0.396076038405934,0.0180094849467556
"M2_DF_BRIG_076_K176508_P3",0.0618338751639223,0.16140293682727,0.332351315032965,0.444411872975843,0.02343314478783
"M2_DF_BRIG_076_K176508_P4",0.0735180212917751,0.202970509613934,0.305167527841912,0.418343941252378,0.0127962871275479
"M2_DF_BRIG_076_K176509_P1",0.0691700615532994,0.267527188456543,0.297567974404955,0.365734775585203,0.0220111959176223
"M2_DF_BRIG_076_K176509_P2",0.0679121394239587,0.181164992676572,0.313202239863452,0.437720628036018,0.014583699313361
"M2_DF_BRIG_076_K176509_P3",0.0643701426218657,0.165840934952076,0.339801058674635,0.429987863751423,0.024423258869714
"M2_DF_BRIG_076_K176509_P4",0.0733936602301854,0.2081160771988,0.318879370789339,0.399610891781676,0.0106517801405143
"M2_DF_BRIG_076_K176510_P1",0.0741864312490713,0.264988579970647,0.296758325568651,0.364066663211631,0.0221204541790386
"M2_DF_BRIG_076_K176510_P2",0.0513441572484345,0.133511424290325,0.344970127751124,0.470174290710116,0.0156636273978041
"M2_DF_BRIG_076_K176510_P3",0.0623826377442695,0.16012405875064,0.335489340045508,0.442003963459582,0.0201266373952579
"M2_DF_BRIG_076_K176510_P4",0.0728997942774946,0.213625237316493,0.305214242939594,0.408260725466419,0.0148758400761645
"M2_DF_BRIG_076_K176511_P1",0.0759443432198201,0.269474608725446,0.295337794605573,0.359243253449161,0.0310786661420081
"M2_DF_BRIG_076_K176511_P2",0.0598720187090605,0.133272482110924,0.337413680123921,0.469441819056094,0.0113198896239038
"M2_DF_BRIG_076_K176511_P3",0.0670637326215901,0.170170497217105,0.333945198592332,0.428820571568972,0.0237005631004475
"M2_DF_BRIG_076_K176511_P4",0.0809911198632216,0.223424042399132,0.307994548770759,0.387590288966887,0.014701328582981
"M2_DF_BRIG_076_K176512_P1",0.0694516012059237,0.262986015185773,0.29644969321103,0.371112690397274,0.0221038282879162
"M2_DF_BRIG_076_K176512_P2",0.0621178470411135,0.156101068268191,0.339328536135973,0.442452548554723,0.0240854019586717
"M2_DF_BRIG_076_K176512_P3",0.0640768178707601,0.147832769755276,0.345608312765377,0.442482099608587,0.0190481723265346
"M2_DF_BRIG_076_K176512_P4",0.0728422093011231,0.204607989652006,0.320279541803005,0.402270259243866,0.00984003582664073
"M2_DF_BRIG_076_K176513_P1",0.0720279709305972,0.269258979158697,0.293714439053362,0.364998610857344,0.0227733781650014
"M2_DF_BRIG_076_K176513_P2",0.0629621604288429,0.163329200143797,0.3392711266137,0.43443751281366,0.0246480937286337
"M2_DF_BRIG_076_K176513_P3",0.0584277632789099,0.128836735407004,0.351681653629598,0.461053847684488,0.0172398286253563
"M2_DF_BRIG_076_K176513_P4",0.0729212324711166,0.169629550241272,0.322858099111065,0.434591118176546,0.00827359406823227
"M2_DF_BRIG_076_K176514_P1",0.0780872395347808,0.274724882099243,0.294358421498881,0.352829456867095,0.0216999562285007
"M2_DF_BRIG_076_K176514_P2",0.0612120103720139,0.147846308872077,0.334473481202623,0.456468199553287,0.0123870277039826
"M2_DF_BRIG_076_K176514_P3",0.0528118032677774,0.128474349595918,0.354942040363953,0.463771806772351,0.0168532572095134
"M2_DF_BRIG_076_K176514_P4",0.0745720090965452,0.204236496464331,0.313110990463654,0.40808050397547,0.0113323060805532
"M2_DF_BRIG_076_K176515_P1",0.0742496888232887,0.269022861430997,0.293512048598793,0.363215401146921,0.0258799437883254
"M2_DF_BRIG_076_K176515_P2",0.0569050279172153,0.131085000478893,0.344612514039048,0.467397457564844,0.011755755205273
"M2_DF_BRIG_076_K176515_P3",0.0627723517279107,0.160630713703484,0.338323736349426,0.43827319821918,0.02148399977088
"M2_DF_BRIG_076_K176515_P4",0.0759832533626029,0.217948631573204,0.312267959422575,0.393800155641619,0.0147285997014262
"M2_DF_BRIG_076_K176516_P1",0.0712681957014583,0.264690202381457,0.294363033969231,0.369678567947853,0.0226615907217582
"M2_DF_BRIG_076_K176516_P2",0.0662907445821493,0.174565492517937,0.32980186871638,0.429341894183533,0.0189607774259012
"M2_DF_BRIG_076_K176516_P3",0.0646305009348325,0.177445796000064,0.330154944235307,0.427768758829796,0.0238688608730587
"M2_DF_BRIG_076_K176516_P4",0.0754686848786964,0.209343678396954,0.313919565435003,0.401268071289346,0.0136669566794808
"M2_DF_BRIG_076_K176517_P1",0.0711296252890507,0.26232917873406,0.2880927869846,0.378448408992289,0.0227993858062246
"M2_DF_BRIG_076_K176517_P2",0.0604785783418115,0.137754735842866,0.342877547705169,0.458889138110153,0.0167705431777117
"M2_DF_BRIG_076_K176517_P3",0.0665927625164258,0.165884741951989,0.334532920935635,0.432989574595951,0.0242609388719546
"M2_DF_BRIG_076_K176517_P4",0.0643140871880291,0.176851816698029,0.301701013158953,0.457133082954989,0.0100126012342061
"M2_DF_BRIG_092_K176659_P1",0.0719552923279775,0.25675893516717,0.293625944566304,0.377659827938549,0.0231511828214156
"M2_DF_BRIG_092_K176659_P2",0.0508284148909755,0.13596785089824,0.345248302414249,0.467955431796536,0.0213333306812893
"M2_DF_BRIG_092_K176659_P3",0.0558210515697731,0.116284395648873,0.358262299506945,0.469632253274408,0.0206512531980387
"M2_DF_BRIG_092_K176659_P4",0.0778110108316159,0.207202076288806,0.315040986146241,0.399945926733337,0.0125252552942477
"M2_DF_BRIG_092_K176660_P1",0.0779980177808743,0.26680985482017,0.295410909840411,0.359781217558545,0.0198656425525382
"M2_DF_BRIG_092_K176660_P2",0.0576118099840192,0.146674034385786,0.344704361914053,0.451009793716142,0.01915594501467
"M2_DF_BRIG_092_K176660_P3",0.0562010042772819,0.121539387220806,0.356473957072539,0.465785651429373,0.0204862268122039
"M2_DF_BRIG_092_K176660_P4",0.0774788934338166,0.187616592527303,0.327699886228221,0.40720462781066,0.0112562674641846
"M2_DF_BRIG_092_K176661_P1",0.0764605252590521,0.256842413813066,0.296255847216248,0.370441213711634,0.0237940021817036
"M2_DF_BRIG_092_K176661_P2",0.0491218224406612,0.120036571302957,0.345336166592363,0.485505439664019,0.016018766105261
"M2_DF_BRIG_092_K176661_P3",0.0497081476202807,0.105551359592757,0.358247094590166,0.486493398196797,0.0154175162728279
"M2_DF_BRIG_092_K176661_P4",0.0777254632274165,0.187008148670701,0.326584372569886,0.408682015531997,0.0141228013909172
"M2_DF_BRIG_092_K176662_P1",0.0788166559578996,0.257023589052608,0.30017976464913,0.363979990340363,0.0206171491604609
"M2_DF_BRIG_092_K176662_P2",0.0491397815797464,0.104480304324332,0.361858246687518,0.484521667408404,0.0165019307070569
"M2_DF_BRIG_092_K176662_P3",0.0518220885575811,0.0900738700387559,0.374417614289729,0.483686427113934,0.0152171780860209
"M2_DF_BRIG_092_K176662_P4",0.0772312792680935,0.200310085297317,0.324059532503398,0.398399102931192,0.012321688165748
"M2_DF_BRIG_092_K176663_P1",0.0753234324526171,0.262990025175996,0.298359947019444,0.363326595351943,0.0247232735270343
"M2_DF_BRIG_092_K176663_P2",0.0493637004494807,0.10893950233837,0.360047397901673,0.481649399310476,0.0156679291327722
"M2_DF_BRIG_092_K176663_P3",0.0538372762043757,0.131849713543267,0.351307443001288,0.463005567251069,0.0154475304552686
"M2_DF_BRIG_092_K176663_P4",0.0766006400765895,0.200281068108438,0.321272864083788,0.401845427731184,0.0138710002257534
"M2_DF_BRIG_092_K176664_P1",0.0773549302000554,0.257210375971761,0.300497274147422,0.364937419680761,0.0257241769989237
"M2_DF_BRIG_092_K176664_P2",0.0477509350853452,0.123528465976434,0.346571664792674,0.482148934145547,0.0205689288419828
"M2_DF_BRIG_092_K176664_P3",0.0592934945295124,0.159354744678562,0.336743076818992,0.444608683972933,0.0303585363674492
"M2_DF_BRIG_092_K176664_P4",0.0712465675415252,0.197328631749811,0.316238539849751,0.415186260858912,0.0136616093561068
"M2_DF_BRIG_092_K176665_P1",0.0755035548392914,0.251949495375268,0.301623126770508,0.370923823014932,0.0218695182020429
"M2_DF_BRIG_092_K176665_P2",0.055744629226883,0.134500673319025,0.348022109968324,0.461732587485768,0.0184261820377179
"M2_DF_BRIG_092_K176665_P3",0.0462610696624492,0.116530207771746,0.355942224605021,0.481266497960784,0.0145415206107308
"M2_DF_BRIG_092_K176665_P4",0.0730943725231183,0.218438289295393,0.309393132722121,0.399074205459368,0.0158724860674216
"M2_DF_BRIG_092_K176666_P1",0.0750424691018127,0.23446721522722,0.309563243870293,0.380927071800674,0.0155833551042178
"M2_DF_BRIG_092_K176666_P2",0.0537631884273128,0.11695001499929,0.359158087828693,0.470128708744704,0.0175967708496286
"M2_DF_BRIG_092_K176666_P3",0.0580777219144187,0.147899454789193,0.334445067470278,0.459577755826111,0.0104403463903126
"M2_DF_BRIG_092_K176666_P4",0.0768405001067967,0.201927879415017,0.316024434388225,0.405207186089962,0.0135204214560806
"M2_DF_BRIG_092_K176667_P1",0.0788822297765929,0.259054685990156,0.297273110823287,0.364789973409964,0.0204082194494253
"M2_DF_BRIG_092_K176667_P2",0.0608826295314873,0.157027311936952,0.341999829051717,0.440090229479843,0.0227101331010388
"M2_DF_BRIG_092_K176667_P3",0.0583793220524923,0.118775940115895,0.359175945254487,0.463668792577126,0.0188068503449867
"M2_DF_BRIG_092_K176667_P4",0.07721521744148,0.215316660780567,0.307411162135251,0.400056959642702,0.0124593604945085
"M2_DF_BRIG_092_K176668_P1",0.0757886323668487,0.251826213280941,0.298207477948596,0.374177676403614,0.0191021356123316
"M2_DF_BRIG_092_K176668_P2",0.0556773027994302,0.145948746821654,0.336961936065952,0.461412014312963,0.0237115692437069
"M2_DF_BRIG_092_K176668_P3",0.0434109809445602,0.0858922674039797,0.366125628064031,0.50457112358743,0.0138515800175736
"M2_DF_BRIG_092_K176668_P4",0.0745142926454345,0.217474652387817,0.30564999778659,0.402361057180159,0.0118445557838906
"M2_DF_BRIG_095_K176766_P1",0.0729242885288847,0.252018478788758,0.298604852718255,0.376452379964102,0.027461609830996
"M2_DF_BRIG_095_K176766_P2",0.0497242145613272,0.115880352274926,0.353439133542785,0.480956299620962,0.0171464914934125
"M2_DF_BRIG_095_K176766_P3",0.0604321309116528,0.175323240265285,0.331717682901238,0.432526945921825,0.0187999848025442
"M2_DF_BRIG_095_K176766_P4",0.0769191951376868,0.208318960461749,0.31242732508766,0.402334519312904,0.0170826230015461
"M2_DF_BRIG_095_K176767_P1",0.0786149925337072,0.261648549181717,0.298578904005762,0.361157554278814,0.026146065464163
"M2_DF_BRIG_095_K176767_P2",0.0573210188384546,0.123575324323829,0.355988068751205,0.463115588086512,0.0204409098023122
"M2_DF_BRIG_095_K176767_P3",0.0541453379632922,0.12085628029785,0.344982211635337,0.48001617010352,0.0161314723750839
"M2_DF_BRIG_095_K176767_P4",0.0759498221077189,0.210544094110686,0.29997582531099,0.413530258470605,0.011928892205302
"M2_DF_BRIG_095_K176768_P1",0.0777746961962885,0.257548909690604,0.298153165453588,0.366523228659519,0.0275980251473094
"M2_DF_BRIG_095_K176768_P2",0.0524320416745921,0.104432734476078,0.357381929860154,0.485753293989176,0.0193000957669502
"M2_DF_BRIG_095_K176768_P3",0.0560629931851753,0.14130780981615,0.335763889406558,0.466865307592117,0.0176767238447225
"M2_DF_BRIG_095_K176768_P4",0.0738213531562511,0.190193756986588,0.321662772741076,0.414322117116085,0.0158096088981392
"M2_DF_BRIG_095_K176769_P1",0.0738271639504686,0.245819195031719,0.301281547383801,0.379072093634012,0.0199504007978413
"M2_DF_BRIG_095_K176769_P2",0.0573883555591819,0.138735941513822,0.345212320160994,0.458663382766002,0.0210734554567649
"M2_DF_BRIG_095_K176769_P3",0.049501346468551,0.0825908158862858,0.374352770531925,0.493555067113238,0.016920410122109
"M2_DF_BRIG_095_K176769_P4",0.0769240919433086,0.178909575533732,0.330981798255017,0.413184534267943,0.0138711767317574
"M2_DF_BRIG_095_K176770_P1",0.0756938959464332,0.255262370570107,0.299329836292363,0.369713897191097,0.0227193642204697
"M2_DF_BRIG_095_K176770_P2",0.0554511859936303,0.1170232972161,0.351699817078959,0.47582569971131,0.0205640411994412
"M2_DF_BRIG_095_K176770_P3",0.055238544203459,0.128808913166188,0.346603206467916,0.469349336162437,0.0198176859424218
"M2_DF_BRIG_095_K176770_P4",0.0734960256333411,0.178369929526549,0.327674423844523,0.420459620995587,0.0136327762163133
"M2_DF_BRIG_102_K176743_P1",0.0743988234715502,0.24953432944789,0.302048152924413,0.374018694156146,0.0233423155292506
"M2_DF_BRIG_102_K176743_P2",0.0526164769139832,0.112818103482649,0.358766606936485,0.475798812666883,0.0176249118921591
"M2_DF_BRIG_102_K176743_P3",0.0510691651705994,0.0965873557471961,0.367196570155799,0.485146908926405,0.0154955636021739
"M2_DF_BRIG_102_K176743_P4",0.0810919386992483,0.183613552466051,0.329945799691669,0.405348709143032,0.0124734687478345
"M2_DF_BRIG_102_K176744_P1",0.0777957859900032,0.26477076777351,0.297022634041122,0.360410812195365,0.0237248538805441
"M2_DF_BRIG_102_K176744_P2",0.0530920719711173,0.121560691958592,0.354449878254415,0.470897357815876,0.0195202664338473
"M2_DF_BRIG_102_K176744_P3",0.0578469549313843,0.129048459714566,0.354062044066481,0.459042541287568,0.0194298671199303
"M2_DF_BRIG_102_K176744_P4",0.0787809528440737,0.18615451188587,0.321313791320543,0.413750743949514,0.0105394252438599
"M2_DF_BRIG_102_K176745_P1",0.0743887701771189,0.246515375032912,0.301520769771159,0.37757508501881,0.0240485820159599
"M2_DF_BRIG_102_K176745_P2",0.0638385011136531,0.161721566811051,0.335565656280849,0.438874275794447,0.0239916727090297
"M2_DF_BRIG_102_K176745_P3",0.0557408545678833,0.144091924392894,0.344878834358746,0.455288386680476,0.0213988430497557
"M2_DF_BRIG_102_K176745_P4",0.0774577809052153,0.221806070300692,0.310407340444836,0.390328808349257,0.0198265660666457
"M2_DF_BRIG_102_K176746_P1",0.0774665824651968,0.26043860437429,0.299527037914501,0.362567775246012,0.026734544699014
"M2_DF_BRIG_102_K176746_P2",0.0504034878943043,0.122046821281553,0.354784594931908,0.472765095892235,0.0160130545363701
"M2_DF_BRIG_102_K176746_P3",0.048364464007899,0.0938669946144912,0.367910279042121,0.489858262335489,0.0153715201271618
"M2_DF_BRIG_102_K176746_P4",0.0745480897383832,0.208024131094726,0.312406015442212,0.405021763724679,0.0174269027112542
"M2_DF_BRIG_102_K176747_P1",0.0792344188978164,0.250995623750601,0.303063989627174,0.366705967724409,0.0235809835584716
"M2_DF_BRIG_102_K176747_P2",0.0505445263508071,0.101541658019718,0.356408088685493,0.491505726943982,0.0193742529577989
"M2_DF_BRIG_102_K176747_P3",0.0577664341712881,0.121517168416329,0.355856909502663,0.46485948790972,0.0194157289754085
"M2_DF_BRIG_102_K176747_P4",0.0726187510946722,0.188322757696633,0.315672555812743,0.423385935395952,0.0106936786342615
"M2_DF_BRIG_102_K176748_P1",0.0755469753386078,0.259090637135076,0.292136458269782,0.373225929256535,0.0241670913518355
"M2_DF_BRIG_102_K176748_P2",0.0553453625305392,0.116571046107374,0.359386914649403,0.468696676712684,0.0224969799932098
"M2_DF_BRIG_102_K176748_P3",0.0546498923314029,0.110411402490908,0.361732477137828,0.473206228039861,0.0165286838062722
"M2_DF_BRIG_102_K176748_P4",0.0753181083754611,0.20046062255981,0.320069325477296,0.404151943587433,0.0144010491941946
"M2_DF_BRIG_102_K176749_P1",0.0748788647766656,0.250489506366698,0.29911903939358,0.375512589463056,0.0227521358764404
"M2_DF_BRIG_102_K176749_P2",0.0533175273463293,0.100506948503287,0.364266561240937,0.481908962909446,0.0190246332677973
"M2_DF_BRIG_102_K176749_P3",0.060664072061687,0.150683974742558,0.341423083834987,0.447228869360768,0.0179901492798494
"M2_DF_BRIG_102_K176749_P4",0.0749205504286096,0.193818088500303,0.324664028051829,0.406597333019258,0.0137931927744511
"M2_DF_BRIG_102_K176750_P1",0.077831851221039,0.255178338131859,0.30088496349644,0.366104847150662,0.0242977692565875
"M2_DF_BRIG_102_K176750_P2",0.0494583564390306,0.11192138475313,0.345573595342716,0.493046663465124,0.0153656845961118
"M2_DF_BRIG_102_K176750_P3",0.0472764838068566,0.103524991348273,0.362315218041519,0.486883306803351,0.015611243760293
"M2_DF_BRIG_102_K176750_P4",0.0768150052338559,0.178825453070417,0.326000805129915,0.418358736565812,0.0101895869110316
"M2_DF_BRIG_108_K176771_P1",0.0784506795259027,0.246678808840835,0.303088339342804,0.371782172290458,0.026830523094261
"M2_DF_BRIG_108_K176771_P2",0.046611132254477,0.110417081239445,0.354040377758607,0.488931408747472,0.0171454317251653
"M2_DF_BRIG_108_K176771_P3",0.0612030867027359,0.145601602925262,0.343279096798469,0.449916213573533,0.0199460080014419
